TotalHits,%Image,%HTML,%BinaryDoc,%BinaryExe,%ASCII,%Zip,%Multimedia,%OtherFile,BandWidth,SessionTime,avgHtmlReqTime,TotalNightTimeReq,TotalRepeatedReq,%Errors,%Get,%Post,%OtherMethod,IsRobot.txtVisited,%Head,%UnassignedReferrer
1,0,0,0,0,0,0,0,0,16880,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33818,487,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33818,918,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33776,1612,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16899,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16886,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50738,1343,0,3,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,1,0,0,100,0,0,0,0,100
4,0,0,0,0,0,0,0,0,67405,1548,0,4,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33789,572,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16822,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16900,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16898,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33820,652,0,2,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50662,1301,0,3,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33819,520,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33714,638,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16889,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16892,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33803,1509,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16696,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16845,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33796,1458,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33822,919,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16916,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33766,1480,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16821,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16860,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16867,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33832,1056,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33785,490,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16897,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16881,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16892,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,25008,1526,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16936,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,11767,296,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,290561,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,27837,0,0,0,0,100,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16903,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16908,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33807,1652,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16877,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16872,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16923,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16877,0,0,0,0,0,100,0,0,0,0,100
4,0,0,0,0,0,0,0,0,67638,1756,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33570,1633,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33830,50,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,32678,1353,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33831,11,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16901,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16904,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16890,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33838,392,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16845,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,55494,338,0,2,0,100,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,27747,0,0,1,0,100,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,27747,0,0,0,0,100,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,27747,0,0,0,0,100,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,27761,0,0,0,0,100,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16886,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33802,891,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16923,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33797,304,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16887,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16915,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33716,201,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16889,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33781,520,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16828,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50666,685,0,3,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16915,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16915,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33809,876,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33770,1668,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100
39,0,0,0,0,0,0,0,0,372983,3,0,0,0,0,100,0,0,0,0,100
39,0,0,0,0,0,0,0,0,372980,10,0,0,0,0,100,0,0,0,0,100
39,0,0,0,0,0,0,0,0,373013,3,0,39,0,0,100,0,0,0,0,100
39,0,0,0,0,0,0,0,0,373023,2,0,39,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,82646,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,15760,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33775,655,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16892,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16898,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16936,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50640,1126,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33764,187,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33774,1611,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16887,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16929,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33577,1714,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16860,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16897,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33824,1414,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33814,1785,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16900,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33841,469,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33803,48,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33780,432,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16887,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16913,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,1312,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16893,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33801,1531,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16894,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16894,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16886,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16895,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33825,1186,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33706,564,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16891,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16917,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16901,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16683,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16913,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33814,926,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33780,1207,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33605,1603,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16875,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33809,854,0,2,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50722,1533,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33817,1593,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33762,74,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16887,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16890,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16691,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33807,1020,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33801,918,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33799,218,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33787,1547,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33799,1719,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16839,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16890,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50483,654,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16872,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33806,733,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33813,984,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16888,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16893,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50681,591,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,1094,0,0,1,0,100,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16888,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16689,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16898,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33807,475,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33792,271,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50456,1791,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50726,1358,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16904,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33600,2,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,0,0,0,100,0,0,0,0,100
159,0,0,0,0,0,0,0,0,4285674,170,0,0,24,0,100,0,0,0,0,0
1,0,0,0,0,0,0,0,0,16921,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16898,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16887,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33795,1454,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33801,670,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16891,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50700,1796,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16915,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33824,882,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16904,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33779,1302,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33784,452,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33603,1784,0,2,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50725,1045,0,3,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16689,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50717,722,0,3,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33729,1404,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16913,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16931,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33792,1641,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33794,708,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33841,1589,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33773,645,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33793,772,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16905,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16692,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16932,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16887,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16908,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50667,963,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16895,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33803,1284,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16920,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16886,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16870,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16913,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50681,1134,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16908,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16869,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33795,237,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16688,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33756,556,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16908,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16888,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16827,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,393064,11,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,82646,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,6109,0,0,0,0,0,100,0,0,1,0,100
1,0,0,0,0,0,0,0,0,82558,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,40920,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,82646,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,82646,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33825,914,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16910,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16906,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16917,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16897,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33789,1085,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33805,1250,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50759,1277,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16690,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16887,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16891,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16690,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16868,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16924,0,0,1,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50710,1251,0,3,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16872,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33808,295,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33789,677,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33734,144,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16901,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33797,76,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33774,1294,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33795,486,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33815,827,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33781,951,0,2,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50716,1522,0,3,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16899,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33802,1131,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16889,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50661,1184,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16895,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33815,1680,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16893,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33783,1675,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16869,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33792,816,0,2,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33814,11,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16915,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33792,454,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16686,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16915,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16902,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33801,1700,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50714,1518,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16844,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16687,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33809,1475,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50710,1180,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16872,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16894,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16894,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16882,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33776,1699,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50743,1794,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33762,1211,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16928,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16887,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16934,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33784,142,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33804,1212,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16887,0,0,1,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33730,609,0,2,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16868,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16907,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16848,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16903,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16912,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16879,0,0,0,0,0,100,0,0,0,0,100
2,0,0,0,0,0,0,0,0,33768,1571,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16911,0,0,0,0,0,100,0,0,0,0,100
3,0,0,0,0,0,0,0,0,50705,609,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16909,0,0,0,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16820,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16898,0,0,1,0,0,100,0,0,0,0,100
1,0,0,0,0,0,0,0,0,16868,0,0,1,0,0,100,0,0,0,0,100
